id,name,surname,city,street,street_number,postal_code
354895427,Sławomira,Czachor,Pelplin,Białobrzeska,302,63-609
219287762,Emil,Wojciechowski,Łaskarzew,Szeherezady,480,71-219
65774225,Maks,Staszewski,Ustroń,Ratajskiego Cyryla,498,41-651
40917431,Bolesław,Pląskowscy,Ciężkowice,Kocha Roberta,1348,95-776
82258914,Maniek,Wodzyński,Tomaszów Lubelski,Estery,429,75-687
141763914,Romualda,Grabska,Kowary,Trynitarska,230,57-810
410278243,Dominik,Orzyłowski,Wisła,Łysogórska,648,72-571
28084519,Irek,Milski,Chełmek,Siedmiogrodzka,1378,32-831
69809576,Fabian,Murawski,Cybinka,Przybrodzka,1144,65-484
335914941,Ignacja,Abramczyk,Bytom,Sobieskiego Jana,631,39-744
175682419,Eustachy,Jabłoński,Łęczna,Grimma Wilhelma,274,73-747
55391738,Tymon,Waniek,Staszów,Grochmalickiego Jana,493,74-756
263373090,Renarda,Fornalska,Olsztynek,Sierpińskiego Wacława,1191,90-903
167564309,Wojciech,Romanowicz,Drezdenko,Rudzka,862,07-227
55171369,Adela,Majdecka,Ulanów,Polskiego Czerwonego Krzyża,1152,98-782
276371199,Celestyna,Kucharska,Szczucin,Hiszpańska,1210,83-921
83463243,Majka,Kołodziejska,Mysłowice,Pronia Stanisława,939,77-573
106468255,Ewa,Królicka,Otwock,Garaszewo,1068,93-912
128819340,Stanisław,Malinowski,Głuszyca,Wonna,426,81-327
109570590,Bartłomiej,Piwarski,Ostroróg,Sławomira,1365,47-401
437866275,Izolda,Górska,Strzelce Opolskie,Bystra,1139,12-974
305175601,Natan,Rybicki,Wałbrzych,Bratysławska,1241,26-932
62955272,Teresa,Topolska,Nowy Dwór Mazowiecki,Cyraneczki,98,84-596
9674795,Andrzej,Urbanik,Skała,Borowa,174,00-100
235940777,Przemysław,Platajs,Biskupiec,Halczyna Wojciecha,660,71-977
15036126,Andżela,Kurowska,Wiązów,Gwieździsta,1072,35-966
549192992,Marlena,Witczyk,Stęszew,Karwowskiego Stanisława,825,19-999
10336300,Krystian,Szlagowski,Olesno,Turniejowa,1134,61-442
121243265,Radziwił,Bojanowski,Starachowice,Goplańska,846,11-043
6265231,Danuta,Gutowska,Zakliczyn,Chociebora,1012,21-529
159224463,Karolina,Borawska,Błażowa,Grabczaka Ignacego,353,21-881
43967678,Gienek,Lipiński,Sokołów Podlaski,Sierpińskiego Wacława,1017,78-118
24847268,Wanda,Korwin-Szymanowska,Prusice,Branicka,762,66-871
102198911,Mikołaj,Pięta,Mogielnica,Pawła Z Krosna,817,83-480
204971760,Melania,Rocka,Czyżew,Marglowa,1376,23-510
2307662,Łucjan,Narzymski,Gniewkowo,Medweckiego Mieczysława,638,85-048
1611207,Wojtek,Frydrychowicz,Buk,Siewierska,1196,34-783
336902810,Leonora,Przypkowska,Kamieńsk,Przy Młynówce,1192,38-412
477042067,Anastazja,Sieradzan,Kock,Żuławska,218,53-061
532693180,Angela,Burzyńska,Ostrów Wielkopolski,Węgłowa,1175,35-797
120926739,Alek,Smoliński,Olsztyn,Żwirowa,1079,97-397
322019141,Oliwia,Konieczko,Radom,Nad Bogdanką,1268,53-794
166844892,Bazyli,Hejmo,Legionowo,Gontyna,430,38-546
106274797,Dorota,Włodarczyk,Prochowice,Piątkowska,421,05-090
114164180,Polina,Lutostańska,Kostrzyn,Świetlana,356,14-577
222737455,Przemek,Jagiełło,Gorzów Wielkopolski,Nad Drwiną,684,93-604
17057960,Patrycja,Ryndak,Sokółka,Sikorskiego Władysława,1146,52-155
538555917,Marta,Janowska,Przecław,Zawielgusie,1364,04-927
118565265,Hanna,Wilk,Opatów,Malownicza,925,39-686
453061099,Wincenty,Sarnowski,Grajewo,Dzieci Wrzesińskich,515,45-208
107339703,Bona,Rudnicka,Łęknica,Lelewela Joachima,1094,47-632
267117290,Dionizy,Krakowiak,Nowy Dwór Gdański,Polskiego Czerwonego Krzyża,1338,28-099
478301255,Bogusław,Domachowski,Zielona Góra,Goleszowska,582,99-596
22274611,Lucjana,Pietrzak,Warka,Na Mostkach,352,23-223
139944473,Kunegunda,Glinka,Stronie Śląskie,Mylna,1012,98-330
103356338,Mira,Jabłonowska,Głogów Małopolski,Dolna Wilda,88,21-170
38945981,Przemek,Kwietniewski,Uniejów,Szczerbińskiego Karola,1167,90-204
16264004,Rozalia,Czachor,Mikołów,Mitery Stanisława,160,75-673
12817379,Mirosława,Sutowicz,Nowy Wiśnicz,Stobrawska,49,00-391
62016420,Eustachy,Gogolewski,Grodzisk Wielkopolski,Duszna,503,23-679
17358217,Joachim,Dębiński,Zdzieszowice,Kminkowa,21,72-194
224257748,Jaromir,Wisowaty,Oborniki,Lindego Samuela Bogumiła,388,20-926
166606677,Florian,Urbanik,Wielichowo,Rydlewskich Marii I Celestyna,1016,92-161
44431257,Anatol,Bielicki,Kostrzyn nad Odrą,Serdeczna,765,31-354
231147964,Maria,Świętochowska,Chełm,Firlika Franciszka,687,96-786
93642353,Wincenty,Łazarczyk,Września,Turkusowa,689,99-863
424284896,Bianka,Malińska,Rydzyna,Czajek,1390,81-258
1280815,Tymon,Kot,Polanów,Nad Drwiną,914,01-281
32342789,Emanuela,Surdykowska,Żyrardów,Augusta Zygmunta,534,69-437
400345416,Teodor,Kijowski,Trzebnica,Kluka Jana,1062,38-746
130477445,Mieczysław,Waśkowicz,Szczawno-Zdrój,Rysi Stok,491,22-132
483568459,Iryda,Kaznowska,Brok,Sempołowskiej Stefanii,1177,08-727
149579704,Emila,Sikorska,Legionowo,Murowana,239,23-471
124195848,Zyta,Różańska,Pieniężno,Karkonoska,696,03-015
175672303,Arnold,Breza,Strzelce Krajeńskie,Dworska,1018,80-833
40529953,Sylwester,Kotkowski,Rawa Mazowiecka,Brücknera Aleksandra,705,82-728
204993230,Józefa,Gawron,Książ Wielkopolski,Bronisza,290,72-733
70557315,Maja,Radzińska,Milicz,Siostry Faustyny,471,24-016
79968768,Jaromir,Mleczko,Rawicz,Przyłuskiego Leona,997,17-573
37116563,Renarda,Tomankiewicz,Krosno,Żarnowa,849,10-689
125346880,Klaudiusz,Górzyński,Ozorków,Uznamska,526,86-500
423127092,Bernadetta,Świdzińska,Stronie Śląskie,Urbanowskiej Zofii,643,17-975
30601846,Beniamin,Kotowicz,Poniatowa,Jezierskiego Wincentego,891,80-178
96210989,Konrad,Gawłowski,Miastko,Trzech Króli,761,48-717
212487716,Beniamin,Grocholski,Jaworzno,Kamienna,209,62-470
323524631,Bożenna,Dutkiewicz,Konstantynów Łódzki,Krystyna Z Ostrowa,1348,47-375
125780708,Aleksa,Jankowska,Miechów,Macedońska,543,63-957
396951725,Eleonora,Ślusarska,Opatów,Główny Rynek,360,74-247
364905835,Gwidon,Kaczmarek,Czyżew,Świętego Jerzego,329,97-222
533451814,Lena,Olszowska,Krosno Odrzańskie,Bardosa,417,11-129
52247005,Zbyszko,Dąbkowski,Poniatowa,Maćkowa Góra,1257,58-171
2607184,Barbara,Mazurek,Szklarska Poręba,Miastkowska,537,04-772
140760942,Darek,Szablewski,Lądek-Zdrój,Kowalewicka,196,18-218
164060479,Horacy,Śmiarowski,Nowa Ruda,Ostródzka,886,20-603
257023644,Natasza,Gałczyńska,Wronki,Hezjoda,1090,03-497
244372158,Bronisław,Markiewicz,Bolesławiec,Barycka,712,32-918
21182108,Judyta,Jałoszyńska,Elbląg,Morstina Ludwika Hieronima,14,84-394
74115153,Kleofas,Kaczmarek,Zagórz,Marzanny,59,13-489
161737808,Olimpia,Sojka,Proszowice,Prużańska,47,65-093
34211616,Piotr,Stasiuk,Krotoszyn,Pociejewo,529,16-482
28163652,Janusz,Surdykowski,Osiek,Jagiellońska,696,06-236
11798313,Bogusław,Karpiński,Strumień,Burysława,697,70-095
380263678,Emilian,Regulski,Modliborzyce,Wysłouchów Marii I Bolesława,415,01-867
43527285,Konstancja,Małachowska,Goleniów,Chałubińskiego Tytusa,161,21-277
471630369,Maja,Fijewska,Bielsko-Biała,Nadolnik,996,86-469
13128609,Regina,Dudek,Rybnik,Kurasia Ferdynanda,758,72-639
326229442,Bożenka,Gogolewska,Myszków,Balonowa,425,37-347
54794703,Wanda,Mazurek,Krobia,Kluka Jana,872,32-668
465038356,Karolina,Skrok,Korsze,Świętej Anny,430,36-824
249884784,Alfreda,Drzewiecka,Tychy,Czeczów Henryka I Karola,624,93-740
113555535,Gaweł,Kozakiewicz,Oborniki Śląskie,Budziszyńska,1034,48-320
147469579,Nikola,Hejmo,Recz,Legionów Piłsudskiego Józefa,1034,70-165
217732127,Ala,Lipska,Sulęcin,Strykowska,417,60-399
355418938,Sylwia,Kownacka,Jelenia Góra,Banacha Stefana,285,33-245
199401684,Jacek,Palowicz,Białobrzegi,Wandy Kopiec,1082,31-135
151111103,Korneliusz,Koziej,Proszowice,Zbyłowita,455,72-608
575222830,Wioletta,Kwiek,Przysucha,Kormoranów,1280,11-360
17662850,Natan,Gąsienica,Krzepice,Dekerta Jana,248,39-592
479240458,Bonifacy,Gombrowicz,Gorzów Wielkopolski,Fieldorfa Augusta Emila,450,46-164
93298517,Liliana,Olejniczak,Hajnówka,Grabczaka Ignacego,614,30-345
29261485,Szczepan,Królicki,Oborniki Śląskie,Ułaszyna Henryka,114,91-112
218902996,Gabryjel,Witczyk,Prószków,Przy Rondzie,1145,05-865
491787177,Pola,Krupińska,Międzyrzecz,Sławińska,573,09-404
5259110,Balbina,Siudek,Przeworsk,Piotrowo,1319,67-436
165446122,Halina,Dutkiewicz,Bełchatów,Betlejemska,1307,96-013
77247052,Zyta,Tomaszewska,Nowy Staw,Kowalówki Henryka,764,86-205
455073062,Marianna,Maculewicz,Nowy Sącz,Ciekowiec,938,01-489
96734569,Dioniza,Szajda,Poniatowa,Obrońców Helu,800,24-933
584041772,Henrieta,Klimaszewska,Słomniki,Pijarska,429,62-910
349788020,Zosia,Paszkiewicz,Żukowo,Telimeny,478,12-474
15348488,Fryderyk,Narzymski,Katowice,Fiołkowa,1334,26-902
373606011,Karina,Zych,Lwówek Śląski,Jarosławska,1377,25-257
440213681,Zygmund,Glinka,Świeradów-Zdrój,Wrocławska,1304,80-193
336018250,Ilza,Orlińska,Suchedniów,Fredry Aleksandra,1168,57-663
154954642,Monika,Wąsiel,Małogoszcz,Kościerzyńska,854,53-272
477342114,Marylka,Skubiszewska,Tyczyn,Szczytnicka,1251,80-125
229527401,Beniamin,Umiński,Łapy,Ciesielska,758,41-132
9167750,Bogusław,Siudym,Ziębice,Jastruna Mieczysława,85,86-628
315264892,Manuela,Waliszewska,Łaskarzew,Świętego Czesława,1023,95-907
81466019,Malwina,Różycka,Konin,Gorczyna Jana Aleksandra,815,27-284
192875640,Bogusław,Radziński,Pobiedziska,Przegorzalska,311,57-873
13098945,Faustyna,Zielińska,Częstochowa,Nowosądecka,39,08-406
544731822,Krzysztof,Kononowicz,Koło,Browarna,738,35-224
28623408,Jarek,Krzyżanowski,Różan,Staszica Stanisława,652,97-650
459113700,Martyna,Maciejowska,Chojna,Wilkońskich,636,55-902
6709960,Marzanna,Pilarz,Głogów,Nad Żródłem,1072,50-663
17807102,Radosław,Marciniak,Gdańsk,Rollego Karola,256,23-909
294451985,Piotr,Urbański,Stalowa Wola,Pelargoniowa,968,58-833
5658493,Wiola,Markiewicz,Piastów,Do Wisły,1074,76-283
7413875,Leszek,Górski,Iława,Kątowa,522,09-757
362635327,Lucjana,Gajda,Nowy Tomyśl,Skłodowskiej-Curie Marii,744,59-465
2205987,Kostek,Bużeński,Krasnystaw,Głowicka,479,36-453
39200015,Ferdynand,Towarnicki,Leśna,Saperska,66,94-403
534770049,Amelia,Jałoszyńska,Gdynia,Koronna,123,04-683
125352670,Jacek,Kwiatkowski,Sępopol,Stręcka,1277,84-890
392006464,Genowefa,Kamińska,Karczew,Pawlikowskiej-Jasnorzewskiej Marii,749,84-151
104750336,Anatol,Gajda,Czyżew,Europejska,1346,29-165
228003280,Andrzej,Hernik,Biecz,Margaretkowa,1230,57-534
442825420,Eryka,Sadowska,Trzemeszno,Rudzka,1122,61-206
34305005,Alek,Wilk,Działdowo,Gorczycowa,996,04-818
82862196,Roma,Leja,Kępice,Daleka,129,87-488
322767410,Wioletta,Gryga,Kętrzyn,Rakowicza Jana,1380,40-385
323361424,Lidia,Mleczko,Jedwabne,Pokrzywki Gustawa,1256,77-179
507792305,Jaśmina,Moskal,Górzno,Smolna,125,58-901
24420257,Jacenty,Kucharczyk,Czerniejewo,Okrężna,517,04-213
188791722,Gerwazy,Piwowarczyk,Grudziądz,Chocimska,602,80-841
194659807,Bianka,Gucwa,Warszawa,Gontyna,1264,78-468
440438365,Sara,Trzebiatowska,Oleszyce,Łabędzia,135,76-024
321427056,Aron,Zajączkowski,Dąbrowa Białostocka,Usługowa,547,21-265
216622887,Borys,Wojcik,Dęblin,Bobrzańska,445,42-108
573484443,Rysiek,Pietrzak,Olecko,Zamglona,472,74-103
64596994,Gniewomir,Smoliński,Świdnica,Byczyńska,686,36-248
488836951,Liliana,Drewnowicz,Skalbmierz,Strzałkowskiego Romka,1137,47-332
94772403,Jaromir,Bużeński,Bieżuń,Harnasiów,1049,56-296
148731284,Darek,Kasprzyk,Pieszyce,Podolańska,1101,05-712
164674116,Felicjana,Oborska,Gąbin,Morcinka Gustawa,833,88-754
571244966,Bruno,Jarczyński,Tuczno,Jarockiego Władysława,1019,21-735
43180800,Jakub,Halicki,Twardogóra,Urszulki,264,46-904
125381058,Robert,Sikora,Młynary,Republiki Korczakowskiej,822,25-899
242515479,Ewelina,Pietraszek,Sandomierz,Parandowskiego Jana,1304,37-824
211780608,Zenek,Gąsiorowski,Sulejówek,Kluka Jana,1392,57-187
300766276,Eustachy,Zagumny,Ostrołęka,Tołstoja Lwa,720,43-201
5924940,Pankracy,Kot,Aleksandrów Łódzki,Barczewska,1150,67-441
20388486,Zenon,Zając,Konstantynów Łódzki,Bernardynka,1264,43-438
340479175,Krzesimir,Siudym,Przemyśl,Dębicka,14,03-567
87537843,Józef,Kijański,Tarnowskie Góry,Sławkowska,1187,55-116
33928740,Radomiła,Kurska,Białystok,Czaplickiego Władysława,893,86-417
931828,Jacenty,Lewiński,Brześć Kujawski,Szpakowa,81,62-483
8180078,Dariusz,Kwiatkowski,Sulejówek,Sulańska,1326,74-847
260034492,Leszek,Święcicki,Krzanowice,Popiela,1259,04-334
73999576,Jowita,Warzager,Chełmża,Pionierów,230,99-843
167664870,Jędrek,Olejniczak,Ślesin,Siejówka,411,16-595
15784273,Wiesław,Kwiatkowski,Łabiszyn,Kupały,481,31-475
571519378,Czarek,Krasiński,Szamotuły,Bojki Jakuba,560,04-633
62184231,Hipolita,Drzewiecka,Goniądz,Na Grządkach,463,87-894
501573371,Aleksander,Lipski,Choroszcz,Łęgowa,855,65-884
455185728,Konstancja,Brzozowska,Radłów,Lotosowa,862,94-433
214474594,Apoloniusz,Bareja,Drezdenko,Rogatka,58,43-598
224151284,Marcin,Bienias,Pruszcz Gdański,Klin,463,57-821
362100870,Barbara,Szpanowska,Łobez,Chełmońskiego Józefa,1166,53-608
32595038,Cezary,Walicki,Suchedniów,Zamknięta,1110,05-100
65537663,Norberta,Szcześniak,Białobrzegi,Przy Kuźni,1189,55-561
554029303,Kamila,Śliwa,Reszel,Międzylesie,43,43-646
254045731,Bogna,Frykowska,Zabłudów,Darzyborska,725,98-700
34021041,Wawrzyn,Roszkowski,Pasłęk,Rakowicza Jana,1108,02-716
163911889,Jagienka,Smolar,Siemiatycze,Bułhakowa Michała,1344,30-253
36718909,Waldek,Zieliński,Kościan,Janczarskiego Czesława,15,20-859
94910778,Ola,Słowakiewicz,Stawiszyn,Bosacka,602,28-709
52331062,Mirek,Turczyński,Piaseczno,Podgórze,929,34-785
458215825,Damian,Kurtyka,Karczew,Nad Pokrzywką,954,55-396
192319319,Jula,Mołdrzyk,Żukowo,Radziwiłłówny Barbary,823,95-714
67731025,Aga,Partyka,Kock,Kanałowa,369,12-621
526836668,Olimpia,Komornicka,Pasym,Welońskiego Piusa,1061,69-975
60776336,Hildegarda,Zagumny,Leśnica,Drzewieckiego Stefana,726,25-344
429394904,Leoncjusz,Jałoszyński,Sulęcin,Izaaka,352,14-970
163606973,Maurycja,Majewska,Koszalin,Lewandowskiego Baltazara,158,21-853
42269768,Kinga,Dębska,Rzepin,Przedborska,5,79-807
207500415,Sławomira,Weryszko,Rzeszów,Tretówka,777,86-466
428954431,Teodora,Strzemecka,Kępno,Kanonierów,132,84-291
369865517,Lesław,Maciejewski,Dębica,Szablowskiego Jerzego,241,85-148
261889298,Błażej,Walewski,Legionowo,Muzyczki Ludwika,118,81-677
40270743,Nina,Śliwa,Mosina,Kotowskiego Floriana,1352,44-561
110369295,Bruno,Piwarski,Cybinka,Mieczykowa,229,00-116
221752092,Michał,Rafalski,Nałęczów,Śnieżna,76,24-058
9018446,Gwidon,Gołębiewski,Leśna,Margaretek,1179,87-039
456105799,Jacenty,Narkiewicz,Jarosław,Pochyła,786,86-228
258452683,Ambrozja,Butkiewicz,Skoki,Stokowa,1259,68-543
11625461,Kornelia,Szojda,Skórcz,Jontkowa Górka,315,76-547
307589692,Aleksandra,Bakuła,Lubawa,Na Budzyniu,65,46-494
120324546,Hermenegilda,Malinowska,Skórcz,Wojska Polskiego,425,76-504
92004246,Tamara,Mleczko,Sułkowice,Abrahama Romana,1023,62-489
2664306,Bonifacy,Pawlicki,Dolsk,Wyżyny,1060,68-565
5819328,Marcel,Kononowicz,Czyżew,Zakrzewskiego Ksawerego,238,74-361
61862936,Emanuela,Moraczewska,Chęciny,Ostródzka,1236,20-335
260741621,Fryderyk,Żurawicki,Bochnia,Włoska,191,08-868
140717583,Basia,Gancarczyk,Górowo Iławeckie,Tabaczna,329,72-216
10552069,Marcin,Konieczko,Janowiec Wielkopolski,Korwetowa,7,82-686
122501687,Robert,Sochacki,Obrzycko,Szczepanowskiego Stanisława,1328,95-298
5664081,Lubomir,Mrozowski,Poniatowa,Poniedziałkowy Dół,1351,15-388
45102399,Gerard,Orzyłowski,Mordy,Swoboda,363,24-312
238129457,Juliusz,Borawski,Nowogard,Grajewska,459,53-151
180730254,Tola,Gosiewska,Brzesko,Kosmonautów,463,84-631
257511015,Dagmar,Surma,Wysokie Mazowieckie,Koprzywnicka,331,87-309
61170758,Konrad,Kucharski,Pułtusk,Samostrzelnika Stanisława,604,71-513
216005301,Hanna,Suwart,Poniatowa,Szybka,396,46-023
449036337,Tymon,Konieczko,Wleń,Wieruszowska,14,19-900
71675237,Gabryjel,Lemański,Szubin,Dąbrówki,1025,15-098
5452894,Ambroży,Raczyński,Karpacz,Świętego Wojciecha,850,82-221
22546655,Olaf,Zaremba,Sucha Beskidzka,Przebiśniegów,109,66-623
701971,Gracja,Kaczorowska,Chmielnik,Krakusa Kopiec,381,15-585
28353812,Lesław,Łagowski,Drawsko Pomorskie,Modrzejewskiej Heleny,397,41-784
340043418,Krzesimir,Klimczuk,Siedliszcze,Próchnika Adama,430,86-594
6532783,Dariusz,Mołdrzyk,Szlichtyngowa,Roosevelta Franklina,136,69-844
359771114,Grzymisława,Klimaszewska,Góra,Oleandry,283,82-720
207732858,Ryszard,Błach,Dąbrowa Tarnowska,Nad Jeziorem,228,22-851
415784035,Tola,Firląg,Jabłonowo Pomorskie,Nowolipki,51,95-030
8963103,Honorat,Szołtysek,Polanica-Zdrój,Siarczana,227,40-121
22312253,Majka,Pańczyk,Janowiec Wielkopolski,Jeleniowa,249,72-090
548554332,Celina,Wojnowska,Czyżew,Rawicka,905,07-107
39867073,Pankracy,Kłosowski,Nowy Staw,Przełęcz,281,02-855
158954753,Wacław,Teodorowicz,Wyszogród,Wiewiórcza,1131,79-724
464359681,Leoncjusz,Dąbek,Dynów,Pasieka,285,06-364
495814303,Kasandra,Milewska,Dębno,Bielskiego Marcina,272,12-013
62639562,Jarosław,Gałczyński,Mońki,Nowosądecka,125,47-770
64062483,Iwa,Skoczylas,Szczawnica,Vetulaniego Tadeusza,618,49-109
320499936,Alojzy,Lemański,Świętochłowice,Zimorodków,90,19-072
442098306,Lilianna,Roguska,Kalisz,Czyżewskiego Tytusa,471,41-599
299464397,Leopold,Podgórski,Tychy,Lesista,972,25-960
538665913,Bogna,Wilczyńska,Śrem,Żemaitisa Kiejstuta,992,58-814
361418215,Felicja,Niemiec,Żabno,Gosławicka,452,09-956
303820101,Bartek,Zając,Chrzanów,Literacka,183,12-377
88979280,Maciek,Syrewicz,Kwidzyn,Jarochowskiego Kazimierza,728,20-214
242004681,Hanna,Mickaewicz,Zwoleń,Napoleońska,961,48-253
414096305,Celina,Świnarska,Małogoszcz,Jazowa,1266,80-323
54658523,Wincenty,Szczutowski,Maków Podhalański,Solarzy,1002,30-212
464192067,Melania,Damboń,Sokołów Małopolski,Święciańska,844,57-451
31547976,Paweł,Rafalski,Maków Mazowiecki,Szeligowskiego Tadeusza,931,25-034
90196734,Lilka,Dzielska,Czerwieńsk,Dąbrowskiego Jarosława,1285,11-799
363013817,Iwa,Maculewicz,Czeladź,Tumanowicza Waleriana,879,61-676
176751031,Hugo,Szpanowski,Sędziszów Małopolski,Mitkowskiego Władysława,1199,24-431
133322025,Róża,Kwietniewska,Byczyna,Szkunerowa,15,87-921
479744509,Aldona,Redyk,Grybów,Łysogórska,803,29-510
58245396,Alicja,Koziej,Łęknica,Szeherezady,1026,79-628
137352841,Rózia,Gadowska,Szadek,Zawilcowa,1347,03-757
223665152,Oleńka,Baran,Czersk,Masztalarska,391,30-912
131162590,Janek,Tarnowski,Oświęcim,Wietora Hieronima,254,32-191
67166635,Ada,Kubicz,Modliborzyce,Nieduża,94,44-786
577914174,Iwona,Sochacka,Koło,Sędziwoja,447,85-735
435450224,Gloria,Armińska,Jastrzębie-Zdrój,Perkuna,1233,04-206
231088,Sławomir,Muszyński,Jordanów,Szelburg-Zarębiny Ewy,463,89-948
53881107,Jagoda,Partyka,Przysucha,Szlachtowskiego Feliksa,639,19-033
457687807,Hiacynta,Frykowska,Borek Wielkopolski,Międzylesie,1331,89-035
401862965,Maciek,Lutosławski,Pruchnik,Miastkowska,59,32-666
224756139,Artem,Gutowski,Wyszogród,Krzeszowicka,12,77-169
41311883,Ariela,Porowska,Legionowo,Baziaka Eugeniusza,519,30-750
4901100,Iwo,Dębiński,Bytom Odrzański,Bliźniąt,234,90-485
278403561,Patryk,Nowicki,Lipiany,Zapusta,85,54-845
73276817,Bogdan,Błach,Szczekociny,Miśnieńska,560,60-649
372357304,Ryszard,Skibiński,Mieroszów,Świętej Anny,1097,46-240
39784441,Witold,Urbaniak,Stawiszyn,Powidzka,1387,03-912
6222943,Kleofas,Badowski,Reszel,Wszystkich Świętych,64,42-362
61866430,Celestyn,Nowicki,Orzysz,Świętej Katarzyny,45,08-694
474622819,Rysiek,Różański,Szydłowiec,Warszauera Jonatana,1188,44-924
21841665,Wyszomir,Śpiewakowski,Bojanowo,Juraszów,1238,92-067
455888363,Joanna,Zawadzki,Wyrzysk,Korbutowej Ludmiły,305,58-281
190772484,Horacy,Hrycyk,Miechów,Jasielska,911,34-485
101739732,Joachim,Krupski,Imielin,Leszka Czarnego,75,21-895
48151342,Anastazy,Leja,Chełmno,Skowronia,1302,52-601
182852527,Klaudia,Dąbrowska,Wołomin,Ludwinowska,1197,14-550
162943644,Kleofas,Białek,Odolanów,Tyrczanka,115,85-054
110773796,Ferdynand,Moskal,Elbląg,Górnicza,1216,94-942
39606637,Waldemar,Pietrzykowski,Puck,Czaplinecka,1287,23-387
103630536,Ferdynand,Tarkowski,Połczyn-Zdrój,Niepołomska,701,33-643
111622937,Lilianna,Zielińska,Piotrków Trybunalski,Wysłouchów Marii I Bolesława,1223,27-867
43529468,Jonasz,Olechnowicz,Choszczno,Wiśniowa,610,20-325
154046686,Celestyn,Surma,Jarocin,Witkiewicza /Witkacego/ Stanisława Ignacego,456,14-806
265767291,Oleńka,Pośpiech,Baborów,Jagiełka,912,99-705
149127678,Karolina,Korczyńska,Reda,Pniewska,534,72-183
125697290,Kinga,Piwarska,Brok,Przyłuskiego Leona,1296,53-644
651402799,Ignacja,Towarnicka,Jaworzno,Przebindowskiego Zdzisława,736,40-087
26487928,Iwo,Dobiecki,Busko-Zdrój,Nagietkowa,667,47-086
39388520,Cyprian,Stajer,Kraków,Tołstoja Lwa,227,57-299
413392548,Lesław,Jagiełło,Ujazd,Rawicka,1014,64-693
97660141,Stefania,Mazurek,Jordanów,Górecka,262,39-849
412116062,Lesław,Śpiewakowski,Grodków,Junacka,123,64-601
12071997,Zbigniew,Kreczmar,Oława,Bożego Ciała,783,23-329
44981664,Maks,Wesołowski,Czeladź,Węgorzewska,1262,58-441
445024968,Igor,Staniewski,Puławy,Książąt Czartoryskich Zaułek,905,77-172
537544147,Pola,Sojka,Kwidzyn,Żółwia,1272,70-403
86164810,Jeremiasz,Janicki,Zbąszyń,Stwosza Wita,460,04-627
84566311,Włodzimierz,Sytek,Zdzieszowice,Mogiłki,741,54-249
194353186,Grzymisława,Czachor,Dobczyce,Sempołowskiej Stefanii,281,90-670
46100102,Przemysław,Słodkowski,Skaryszew,Płaszowska,1349,01-309
409787979,Iga,Wesołowska,Leśnica,Baczyńskiego Krzysztofa Kamila,52,98-825
230193825,Miłosz,Wojnowski,Ujście,Zawady,649,17-880
22840894,Kryspian,Łagowski,Sompolno,Żelechowskiego Kaspra,1016,66-098
425770900,Teresa,Słabowska,Błażowa,Szczepanowskiego Stanisława,138,63-030
41875953,Leopolda,Onufrowicz,Ciężkowice,Krzeszowicka,90,10-160
9662350,Alojzy,Pluta,Chodecz,Stara Cegielnia,1175,63-632
469049474,Aldona,Borowska,Warka,Szmaragdowa,735,22-089
107365925,Gabryjel,Woźniak,Głogów Małopolski,Węgierskiego Ludwika,39,51-023
498910746,Gienia,Lemańska,Kowalewo Pomorskie,Tołstoja Lwa,745,04-340
174944143,Jarosław,Frydrychowicz,Brok,Czekanowskiego Jana,981,34-813
13916461,Oskar,Garbowski,Michałowo,Bielańska,1225,38-694
